DATETIME,ERRORLEVEL,TAG,VALUE,LINE,FILE
"2022-01-12 15:21:01",INFO,DB,"Insertado en la base de datos (ID: 5229 - )",58,/home/u713516042/domains/transmillas.com/public_html/pruebas/drive/backup.php
"2022-01-12 15:21:01",ERROR,DV,"No existe la imagen (ID: 5232)",39,/home/u713516042/domains/transmillas.com/public_html/pruebas/drive/backup.php
"2022-01-12 15:21:01",INFO,DB,"Insertado en la base de datos (ID: 5232 - )",58,/home/u713516042/domains/transmillas.com/public_html/pruebas/drive/backup.php
"2022-01-12 15:21:01",ERROR,DV,"No existe la imagen (ID: 5234)",39,/home/u713516042/domains/transmillas.com/public_html/pruebas/drive/backup.php
"2022-01-12 15:21:01",INFO,DB,"Insertado en la base de datos (ID: 5234 - )",58,/home/u713516042/domains/transmillas.com/public_html/pruebas/drive/backup.php
"2022-01-12 15:21:01",ERROR,DV,"No existe la imagen (ID: 5249)",39,/home/u713516042/domains/transmillas.com/public_html/pruebas/drive/backup.php
"2022-01-12 15:21:01",INFO,DB,"Insertado en la base de datos (ID: 5249 - )",58,/home/u713516042/domains/transmillas.com/public_html/pruebas/drive/backup.php
"2022-01-12 15:21:01",ERROR,DV,"No existe la imagen (ID: 5250)",39,/home/u713516042/domains/transmillas.com/public_html/pruebas/drive/backup.php
"2022-01-12 15:21:01",INFO,DB,"Insertado en la base de datos (ID: 5250 - )",58,/home/u713516042/domains/transmillas.com/public_html/pruebas/drive/backup.php
"2022-01-12 15:21:01",ERROR,DV,"No existe la imagen (ID: 5251)",39,/home/u713516042/domains/transmillas.com/public_html/pruebas/drive/backup.php
"2022-01-12 15:21:01",INFO,DB,"Insertado en la base de datos (ID: 5251 - )",58,/home/u713516042/domains/transmillas.com/public_html/pruebas/drive/backup.php
"2022-01-12 15:21:01",ERROR,DV,"No existe la imagen (ID: 5256)",39,/home/u713516042/domains/transmillas.com/public_html/pruebas/drive/backup.php
"2022-01-12 15:21:01",INFO,DB,"Insertado en la base de datos (ID: 5256 - )",58,/home/u713516042/domains/transmillas.com/public_html/pruebas/drive/backup.php
"2022-01-12 15:21:01",ERROR,DV,"No existe la imagen (ID: 5257)",39,/home/u713516042/domains/transmillas.com/public_html/pruebas/drive/backup.php
"2022-01-12 15:21:01",INFO,DB,"Insertado en la base de datos (ID: 5257 - )",58,/home/u713516042/domains/transmillas.com/public_html/pruebas/drive/backup.php
"2022-01-12 15:21:01",ERROR,DV,"No existe la imagen (ID: 5258)",39,/home/u713516042/domains/transmillas.com/public_html/pruebas/drive/backup.php
"2022-01-12 15:21:01",INFO,DB,"Insertado en la base de datos (ID: 5258 - )",58,/home/u713516042/domains/transmillas.com/public_html/pruebas/drive/backup.php
"2022-01-12 15:21:01",ERROR,DV,"No existe la imagen (ID: 5261)",39,/home/u713516042/domains/transmillas.com/public_html/pruebas/drive/backup.php
"2022-01-12 15:21:01",INFO,DB,"Insertado en la base de datos (ID: 5261 - )",58,/home/u713516042/domains/transmillas.com/public_html/pruebas/drive/backup.php
"2022-01-12 15:21:01",ERROR,DV,"No existe la imagen (ID: 5263)",39,/home/u713516042/domains/transmillas.com/public_html/pruebas/drive/backup.php
"2022-01-12 15:21:01",INFO,DB,"Insertado en la base de datos (ID: 5263 - )",58,/home/u713516042/domains/transmillas.com/public_html/pruebas/drive/backup.php
"2022-01-12 15:21:01",ERROR,DV,"No existe la imagen (ID: 5283)",39,/home/u713516042/domains/transmillas.com/public_html/pruebas/drive/backup.php
"2022-01-12 15:21:01",INFO,DB,"Insertado en la base de datos (ID: 5283 - )",58,/home/u713516042/domains/transmillas.com/public_html/pruebas/drive/backup.php
"2022-01-12 15:21:01",ERROR,DV,"No existe la imagen (ID: 5295)",39,/home/u713516042/domains/transmillas.com/public_html/pruebas/drive/backup.php
"2022-01-12 15:21:01",INFO,DB,"Insertado en la base de datos (ID: 5295 - )",58,/home/u713516042/domains/transmillas.com/public_html/pruebas/drive/backup.php
"2022-01-12 15:21:01",ERROR,DV,"No existe la imagen (ID: 5299)",39,/home/u713516042/domains/transmillas.com/public_html/pruebas/drive/backup.php
"2022-01-12 15:21:01",INFO,DB,"Insertado en la base de datos (ID: 5299 - )",58,/home/u713516042/domains/transmillas.com/public_html/pruebas/drive/backup.php
"2022-01-12 15:21:01",ERROR,DV,"No existe la imagen (ID: 5301)",39,/home/u713516042/domains/transmillas.com/public_html/pruebas/drive/backup.php
"2022-01-12 15:21:01",INFO,DB,"Insertado en la base de datos (ID: 5301 - )",58,/home/u713516042/domains/transmillas.com/public_html/pruebas/drive/backup.php
